internalCode;responsible;performanceType;createdAt
640;Juzgado;FIJA_AUDIENCIA;26/09/25
641;Apoderado;RADICADO;17/07/25
642;Apoderado;RADICADO;26/09/25
643;Demandante;RADICADO;17/07/25
643;Juzgado;ADMITE;09/03/25
643;Juzgado;NOTIFICACION_PERSONAL;09/04/25
643;Demandado;CONTESTACION_DEMANDA;18/09/25
644;Demandante;RADICADO;17/07/25
645;Demandante;RADICADO;17/07/25
645;Juzgado;ADMITE;09/05/25
645;Demandante;NOTIFICACION_PERSONAL;17/09/25
646;Demandante;RADICADO;17/07/25
646;Juzgado;ADMITE;29/07/25
646;Demandante;NOTIFICACION_PERSONAL;08/01/25
646;Demandado;CONTESTACION_DEMANDA;21/08/25
647;Demandante;RADICADO;17/07/25
647;Juzgado;ADMITE;25/07/25
647;Demandante;NOTIFICACION_PERSONAL;29/07/25
647;Demandado;CONTESTACION_DEMANDA;13/08/25
647;Juzgado;FIJA_AUDIENCIA;09/04/25
648;Demandante;RADICADO;17/07/25
648;Juzgado;INADMITIDO;09/09/25
648;Demandante;SUBSANACION;09/12/25
649;Demandante;RADICADO;17/07/25
649;Juzgado;ADMITE;23/07/25
649;Demandante;NOTIFICACION_PERSONAL;08/01/25
649;Demandado;CONTESTACION_DEMANDA;20/08/25
649;Juzgado;INADMITE_CONTESTACION;09/09/25
649;Demandado;SUBSANACION;16/09/25
649;Juzgado;FIJA_AUDIENCIA;17/09/25
650;Demandante;RADICADO;17/07/25
651;Demandante;RADICADO;17/07/25
651;Juzgado;ADMITE;21/07/25
651;Juzgado;NOTIFICACION_PERSONAL;21/08/25
651;Demandado;CONTESTACION_DEMANDA;09/03/25
652;Demandante;RADICADO;17/07/25
653;Demandante;RADICADO;17/07/25
653;Juzgado;ADMITE;21/08/25
653;Juzgado;NOTIFICACION_PERSONAL;09/03/25
654;Demandante;RADICADO;17/07/25
654;Juzgado;ADMITE;29/07/25
654;Juzgado;NOTIFICACION_PERSONAL;08/01/25
654;Demandado;CONTESTACION_DEMANDA;20/08/25
654;Juzgado;FIJA_AUDIENCIA;26/08/25
654;Juzgado;CONCILIADO;09/08/25
655;Demandante;RADICADO;17/07/25
655;Juzgado;ADMITE;29/07/25
655;Demandado;CONTESTACION_DEMANDA;28/08/25
655;Juzgado;FIJA_AUDIENCIA;23/09/25
656;Demandante;RADICADO;26/09/25
657;Demandante;RADICADO;17/07/25
657;Juzgado;ADMITE;22/07/25
657;Demandante;NOTIFICACION_PERSONAL;25/07/25
657;Demandado;CONTESTACION_DEMANDA;09/09/25
657;Juzgado;INADMITE_CONTESTACION;09/12/25
657;Demandado;CONTESTACION_DEMANDA;19/09/25
658;Demandante;RADICADO;18/07/25
659;Demandante;RADICADO;18/07/25
659;Juzgado;ADMITE;23/07/25
659;Demandante;NOTIFICACION_PERSONAL;08/05/25
659;Demandado;CONTESTACION_DEMANDA;19/08/25
659;Juzgado;FIJA_AUDIENCIA;18/09/25
660;Demandante;RADICADO;18/07/25
660;Juzgado;INADMITIDO;26/09/25
661;Demandante;RADICADO;18/07/25
661;Juzgado;INADMITIDO;09/11/25
661;Demandante;SUBSANACION;17/09/25
662;Demandante;RADICADO;18/07/25
662;Juzgado;ADMITE;25/07/25
662;Demandado;CONTESTACION_DEMANDA;08/12/25
662;Juzgado;FIJA_AUDIENCIA;09/10/25
663;Demandante;RADICADO;18/07/25
663;Juzgado;ADMITE;08/11/25
663;Demandante;NOTIFICACION_PERSONAL;08/12/25
663;Demandado;CONTESTACION_DEMANDA;27/08/25
663;Juzgado;FIJA_AUDIENCIA;09/12/25
664;Demandante;RADICADO;18/07/25
664;Juzgado;INADMITIDO;26/08/25
664;Demandante;SUBSANACION;09/03/25
664;Juzgado;ADMITE;09/10/25
664;Demandante;NOTIFICACION_PERSONAL;09/11/25
664;Demandado;CONTESTACION_DEMANDA;26/09/25
665;Demandante;RADICADO;18/07/25
665;Juzgado;ADMITE;28/07/25
665;Demandante;NOTIFICACION_PERSONAL;08/01/25
665;Demandado;CONTESTACION_DEMANDA;26/08/25
665;Juzgado;FIJA_AUDIENCIA;09/01/25
666;Demandante;RADICADO;18/07/25
666;Juzgado;ADMITE;08/01/25
666;Demandante;NOTIFICACION_PERSONAL;08/11/25
667;Demandante;RADICADO;18/07/25
668;Demandante;RADICADO;21/07/25
668;Juzgado;INADMITIDO;09/11/25
668;Demandante;SUBSANACION;17/09/25
669;Demandante;RADICADO;21/07/25
669;Juzgado;ADMITE;09/01/25
670;Demandante;RADICADO;21/07/25
670;Juzgado;ADMITE;24/07/25
670;Juzgado;NOTIFICACION_PERSONAL;25/07/25
670;Demandado;CONTESTACION_DEMANDA;08/12/25
670;Juzgado;FIJA_AUDIENCIA;25/09/25
671;Demandante;RADICADO;21/07/25
671;Juzgado;INADMITIDO;14/08/25
671;Demandante;SUBSANACION;25/08/25
672;Demandante;RADICADO;21/07/25
672;Juzgado;ADMITE;29/07/25
672;Juzgado;NOTIFICACION_PERSONAL;08/06/25
672;Demandado;CONTESTACION_DEMANDA;22/08/25
672;Juzgado;FIJA_AUDIENCIA;09/05/25
673;Demandante;RADICADO;21/07/25
673;Juzgado;ADMITE;09/05/25
673;Demandante;NOTIFICACION_PERSONAL;17/09/25
673;Demandado;CONTESTACION_DEMANDA;30/09/25
674;Demandante;RADICADO;21/07/25
674;Juzgado;INADMITIDO;08/01/25
674;Demandante;SUBSANACION;13/08/25
674;Juzgado;ADMITE;09/12/25
674;Demandante;NOTIFICACION_PERSONAL;17/09/25
674;Demandado;CONTESTACION_DEMANDA;30/09/25
675;Demandante;RADICADO;21/07/25
675;Juzgado;INADMITIDO;24/07/25
675;Demandante;SUBSANACION;08/01/25
675;Juzgado;ADMITE;14/08/25
675;Demandante;NOTIFICACION_PERSONAL;21/08/25
675;Demandado;CONTESTACION_DEMANDA;09/08/25
676;Demandante;RADICADO;21/07/25
676;Juzgado;ADMITE;23/07/25
676;Demandante;NOTIFICACION_PERSONAL;25/07/25
676;Demandado;CONTESTACION_DEMANDA;08/12/25
676;Juzgado;INADMITE_CONTESTACION;09/09/25
676;Demandado;SUBSANACION;16/09/25
676;Juzgado;FIJA_AUDIENCIA;17/09/25
677;Demandante;RADICADO;21/07/25
677;Juzgado;ADMITE;22/07/25
677;Demandante;NOTIFICACION_PERSONAL;25/07/25
677;Demandado;CONTESTACION_DEMANDA;13/08/25
677;Juzgado;ADMITE;09/12/25
677;Demandado;SUBSANACION;23/09/25
678;Demandante;RADICADO;21/07/25
678;Juzgado;INADMITIDO;26/08/25
678;Demandante;SUBSANACION;09/03/25
678;Juzgado;ADMITE;09/11/25
679;Demandante;RADICADO;21/07/25
680;Demandante;RADICADO;21/07/25
680;Juzgado;ADMITE;21/08/25
680;Demandante;NOTIFICACION_PERSONAL;09/03/25
680;Demandado;CONTESTACION_DEMANDA;23/09/25
681;Demandante;RADICADO;26/09/25
682;Demandante;RADICADO;26/09/25
683;Demandante;RADICADO;22/07/25
683;Juzgado;ADMITE;18/09/25
683;Juzgado;NOTIFICACION_PERSONAL;18/09/25
684;Demandante;RADICADO;22/07/25
685;Demandante;RADICADO;22/07/25
685;Juzgado;ADMITE;15/08/25
685;Demandante;NOTIFICACION_PERSONAL;21/08/25
685;Demandado;CONTESTACION_DEMANDA;09/04/25
686;Demandante;RADICADO;22/07/25
686;Juzgado;ADMITE;29/07/25
686;Demandante;NOTIFICACION_PERSONAL;08/06/25
686;Demandado;CONTESTACION_DEMANDA;21/08/25
686;Juzgado;FIJA_AUDIENCIA;29/08/25
687;Demandante;RADICADO;23/07/25
688;Demandante;RADICADO;23/07/25
688;Juzgado;ADMITE;25/07/25
688;Demandante;NOTIFICACION_PERSONAL;29/07/25
688;Demandado;CONTESTACION_DEMANDA;08/12/25
688;Juzgado;FIJA_AUDIENCIA;09/04/25
689;Demandante;RADICADO;23/07/25
689;Juzgado;INADMITIDO;15/09/25
689;Demandante;SUBSANACION;22/09/25
690;Demandante;RADICADO;23/07/25
691;Demandante;RADICADO;26/09/25
691;Juzgado;INADMITIDO;26/09/25
692;Demandante;RADICADO;23/07/25
692;Juzgado;ADMITE;13/08/25
692;Demandante;NOTIFICACION_PERSONAL;15/08/25
692;Demandado;CONTESTACION_DEMANDA;20/08/25
692;Juzgado;FIJA_AUDIENCIA;09/11/25
693;Demandante;RADICADO;23/07/25
694;Demandante;RADICADO;23/07/25
694;Juzgado;ADMITE;31/07/25
695;Demandante;RADICADO;23/07/25
695;Juzgado;ADMITE;09/12/25
695;Demandante;NOTIFICACION_PERSONAL;17/09/25
695;Demandado;CONTESTACION_DEMANDA;30/09/25
696;Demandante;RADICADO;23/07/25
696;Juzgado;INADMITIDO;09/11/25
696;Demandante;SUBSANACION;18/09/25
697;Demandante;RADICADO;23/07/25
697;Juzgado;ADMITE;23/08/25
697;Demandante;NOTIFICACION_PERSONAL;09/03/25
697;Demandado;CONTESTACION_DEMANDA;19/09/25
698;Demandante;RADICADO;23/07/25
699;Demandante;RADICADO;26/09/25
700;Demandante;RADICADO;23/07/25
700;Juzgado;ADMITE;08/05/25
700;Demandante;NOTIFICACION_PERSONAL;08/11/25
700;Demandado;CONTESTACION_DEMANDA;27/08/25
700;Juzgado;INADMITE_CONTESTACION;09/01/25
700;Demandado;SUBSANACION;09/08/25
700;Juzgado;FIJA_AUDIENCIA;26/09/25
701;Demandante;RADICADO;26/09/25
702;Demandante;RADICADO;24/07/25
703;Demandante;RADICADO;24/07/25
703;Juzgado;INADMITIDO;15/09/25
703;Juzgado;FINALIZADO_RECHAZO;26/09/25
704;Demandante;RADICADO;24/07/25
704;Juzgado;ADMITE;13/08/25
704;Demandante;NOTIFICACION_PERSONAL;15/08/25
704;Demandado;CONTESTACION_DEMANDA;28/08/25
704;Juzgado;FIJA_AUDIENCIA;09/11/25
705;Demandante;RADICADO;24/07/25
705;Juzgado;INADMITIDO;29/08/25
705;Demandante;SUBSANACION;09/03/25
705;Juzgado;ADMITE;09/12/25
705;Demandante;NOTIFICACION_PERSONAL;17/09/25
705;Demandado;CONTESTACION_DEMANDA;30/09/25
706;Demandante;RADICADO;24/07/25
706;Juzgado;INADMITIDO;09/11/25
706;Demandante;SUBSANACION;17/09/25
707;Demandante;RADICADO;24/07/25
707;Juzgado;INADMITIDO;09/11/25
707;Demandante;SUBSANACION;17/09/25
708;Demandante;RADICADO;24/07/25
708;Juzgado;ADMITE;24/07/25
708;Demandante;NOTIFICACION_PERSONAL;25/07/25
708;Demandado;CONTESTACION_DEMANDA;08/11/25
708;Juzgado;FIJA_AUDIENCIA;13/08/25
709;Demandante;RADICADO;24/07/25
709;Juzgado;INADMITIDO;24/07/25
709;Demandante;SUBSANACION;08/01/25
709;Juzgado;ADMITE;08/05/25
709;Demandante;NOTIFICACION_PERSONAL;17/09/25
709;Demandado;CONTESTACION_DEMANDA;30/09/25
709;Juzgado;FIJA_AUDIENCIA;30/09/25
710;Demandante;RADICADO;24/07/25
710;Juzgado;ADMITE;28/07/25
710;Demandante;NOTIFICACION_PERSONAL;08/01/25
710;Demandado;CONTESTACION_DEMANDA;14/08/25
711;Demandante;RADICADO;24/07/25
711;Juzgado;ADMITE;08/01/25
711;Demandante;NOTIFICACION_PERSONAL;08/11/25
711;Demandado;CONTESTACION_DEMANDA;26/08/25
711;Juzgado;FIJA_AUDIENCIA;26/08/25
712;Demandante;RADICADO;24/07/25
712;Juzgado;ADMITE;08/01/25
712;Demandante;NOTIFICACION_PERSONAL;08/11/25
712;Demandado;CONTESTACION_DEMANDA;21/08/25
712;Juzgado;FIJA_AUDIENCIA;28/08/25
712;Juzgado;CONCILIADO;17/09/25
713;Demandante;RADICADO;24/07/25
713;Juzgado;ADMITE;13/08/25
713;Demandado;CONTESTACION_DEMANDA;09/04/25
713;Juzgado;INADMITE_CONTESTACION;15/09/25
713;Demandado;SUBSANACION;24/09/25
714;Demandante;RADICADO;25/07/25
714;Juzgado;ADMITE;30/07/25
714;Demandado;NOTIFICACION_PERSONAL;09/03/25
714;Demandado;CONTESTACION_DEMANDA;09/09/25
715;Demandante;RADICADO;25/07/25
716;Demandante;RADICADO;25/07/25
717;Demandante;RADICADO;25/07/25
717;Juzgado;ADMITE;31/07/25
717;Demandante;NOTIFICACION_PERSONAL;08/01/25
717;Demandado;CONTESTACION_DEMANDA;20/08/25
717;Juzgado;FIJA_AUDIENCIA;26/09/25
718;Demandante;RADICADO;25/07/25
718;Juzgado;ADMITE;15/09/25
719;Demandante;RADICADO;25/07/25
719;Juzgado;ADMITE;30/07/25
719;Demandante;NOTIFICACION_PERSONAL;13/08/25
719;Demandado;CONTESTACION_DEMANDA;27/08/25
720;Demandante;RADICADO;25/07/25
720;Juzgado;ADMITE;08/01/25
720;Demandante;NOTIFICACION_PERSONAL;17/09/25
720;Demandado;CONTESTACION_DEMANDA;30/09/25
721;Demandante;RADICADO;25/07/25
721;Juzgado;ADMITE;08/06/25
721;Demandante;NOTIFICACION_PERSONAL;08/11/25
721;Demandado;CONTESTACION_DEMANDA;25/08/25
722;Demandante;RADICADO;25/07/25
722;Juzgado;ADMITE;22/08/25
722;Juzgado;NOTIFICACION_PERSONAL;22/08/25
722;Demandado;CONTESTACION_DEMANDA;23/09/25
723;Demandante;RADICADO;25/07/25
724;Demandante;RADICADO;25/07/25
724;Juzgado;ADMITE;09/01/25
724;Juzgado;NOTIFICACION_PERSONAL;09/01/25
725;Demandante;RADICADO;28/07/25
725;Juzgado;ADMITE;08/01/25
725;Demandante;NOTIFICACION_PERSONAL;08/11/25
725;Demandado;CONTESTACION_DEMANDA;22/08/25
725;Juzgado;FIJA_AUDIENCIA;29/08/25
726;Demandante;RADICADO;28/07/25
726;Juzgado;INADMITIDO;31/07/25
726;Demandante;SUBSANACION;08/11/25
726;Juzgado;ADMITE;14/08/25
726;Demandante;NOTIFICACION_PERSONAL;21/08/25
726;Demandado;CONTESTACION_DEMANDA;09/08/25
727;Demandante;RADICADO;28/07/25
727;Juzgado;ADMITE;08/01/25
727;Demandante;NOTIFICACION_PERSONAL;08/11/25
727;Demandado;CONTESTACION_DEMANDA;25/08/25
728;Demandante;RADICADO;28/07/25
728;Juzgado;ADMITE;08/11/25
728;Demandante;NOTIFICACION_PERSONAL;15/08/25
728;Demandado;CONTESTACION_DEMANDA;29/08/25
728;Juzgado;FIJA_AUDIENCIA;22/09/25
729;Demandante;RADICADO;28/07/25
730;Demandante;RADICADO;28/07/25
730;Juzgado;ADMITE;29/08/25
730;Demandante;NOTIFICACION_PERSONAL;09/05/25
730;Demandado;CONTESTACION_DEMANDA;19/09/25
731;Demandante;RADICADO;28/07/25
731;Juzgado;ADMITE;08/01/25
731;Demandante;NOTIFICACION_PERSONAL;08/11/25
731;Demandado;CONTESTACION_DEMANDA;25/08/25
731;Juzgado;FIJA_AUDIENCIA;29/08/25
732;Demandante;RADICADO;28/07/25
732;Juzgado;ADMITE;30/07/25
732;Demandante;NOTIFICACION_PERSONAL;31/07/25
732;Demandado;CONTESTACION_DEMANDA;19/08/25
733;Demandante;RADICADO;28/07/25
733;Juzgado;ADMITE;29/08/25
733;Demandante;NOTIFICACION_PERSONAL;09/03/25
733;Demandado;CONTESTACION_DEMANDA;16/09/25
734;Demandante;RADICADO;28/07/25
734;Juzgado;ADMITE;15/08/25
734;Demandante;NOTIFICACION_PERSONAL;21/08/25
734;Demandado;CONTESTACION_DEMANDA;09/04/25
735;Demandante;RADICADO;28/07/25
735;Juzgado;INADMITIDO;29/08/25
735;Demandante;SUBSANACION;09/03/25
735;Juzgado;ADMITE;19/09/25
736;Demandante;RADICADO;28/07/25
736;Juzgado;INADMITIDO;28/08/25
736;Demandante;SUBSANACION;29/08/25
737;Demandante;RADICADO;28/07/25
737;Juzgado;INADMITIDO;09/03/25
737;Demandante;SUBSANACION;09/08/25
738;Demandante;RADICADO;29/07/25
738;Juzgado;ADMITE;14/08/25
738;Demandante;NOTIFICACION_PERSONAL;21/08/25
738;Demandado;CONTESTACION_DEMANDA;09/04/25
738;Juzgado;ADMITE;09/10/25
739;Demandante;RADICADO;29/07/25
740;Demandante;RADICADO;29/07/25
740;Juzgado;ADMITE;09/04/25
740;Demandante;NOTIFICACION_PERSONAL;17/09/25
740;Demandado;CONTESTACION_DEMANDA;30/09/25
741;Demandante;RADICADO;29/07/25
742;Demandante;RADICADO;29/07/25
742;Juzgado;ADMITE;13/08/25
742;Demandante;NOTIFICACION_PERSONAL;15/08/25
742;Demandado;CONTESTACION_DEMANDA;28/08/25
742;Juzgado;FIJA_AUDIENCIA;09/10/25
743;Demandante;RADICADO;29/07/25
744;Demandante;RADICADO;29/07/25
745;Demandante;RADICADO;29/07/25
745;Juzgado;ADMITE;29/08/25
745;Demandante;NOTIFICACION_PERSONAL;09/05/25
745;Demandado;CONTESTACION_DEMANDA;19/09/25
746;Demandante;RADICADO;29/07/25
746;Juzgado;ADMITE;29/08/25
746;Juzgado;NOTIFICACION_PERSONAL;29/08/25
746;Demandado;CONTESTACION_DEMANDA;09/11/25
747;Demandante;RADICADO;31/07/25
747;Juzgado;ADMITE;15/08/25
747;Demandante;NOTIFICACION_PERSONAL;21/08/25
748;Demandante;RADICADO;31/07/25
748;Juzgado;ADMITE;09/01/25
748;Demandante;NOTIFICACION_PERSONAL;09/03/25
748;Demandado;CONTESTACION_DEMANDA;16/09/25
749;Demandante;RADICADO;31/07/25
750;Demandante;RADICADO;31/07/25
750;Juzgado;ADMITE;29/08/25
750;Juzgado;NOTIFICACION_PERSONAL;09/08/25
750;Demandado;CONTESTACION_DEMANDA;19/09/25
751;Demandante;RADICADO;26/09/25
752;Demandante;RADICADO;31/07/25
752;Juzgado;ADMITE;08/08/25
752;Juzgado;NOTIFICACION_PERSONAL;15/08/25
752;Demandado;CONTESTACION_DEMANDA;28/08/25
752;Juzgado;INADMITE_CONTESTACION;09/02/25
752;Demandado;SUBSANACION;09/04/25
752;Juzgado;FIJA_AUDIENCIA;26/09/25
753;Demandante;RADICADO;31/07/25
753;Juzgado;ADMITE;08/05/25
753;Demandante;NOTIFICACION_PERSONAL;09/08/25
753;Demandado;CONTESTACION_DEMANDA;18/09/25
754;Demandante;RADICADO;31/07/25
754;Juzgado;ADMITE;13/08/25
754;Juzgado;NOTIFICACION_PERSONAL;22/08/25
755;Demandante;RADICADO;31/07/25
755;Juzgado;ADMITE;18/09/25
755;Demandante;NOTIFICACION_PERSONAL;18/09/25
756;Demandante;RADICADO;31/07/25
756;Juzgado;ADMITE;25/08/25
756;Demandante;NOTIFICACION_PERSONAL;28/08/25
756;Demandado;CONTESTACION_DEMANDA;09/11/25
757;Demandante;RADICADO;31/07/25
757;Juzgado;INADMITIDO;08/04/25
757;Demandante;SUBSANACION;13/08/25
757;Juzgado;ADMITE;09/08/25
757;Demandante;NOTIFICACION_PERSONAL;17/09/25
757;Demandado;CONTESTACION_DEMANDA;30/09/25
758;Demandante;RADICADO;08/04/25
758;Juzgado;ADMITE;08/12/25
758;Juzgado;NOTIFICACION_PERSONAL;20/08/25
758;Demandado;CONTESTACION_DEMANDA;09/01/25
758;Juzgado;FIJA_AUDIENCIA;16/09/25
759;Demandante;RADICADO;08/04/25
759;Juzgado;ADMITE;20/08/25
759;Juzgado;NOTIFICACION_PERSONAL;28/08/25
759;Demandado;CONTESTACION_DEMANDA;09/10/25
759;Juzgado;INADMITE_CONTESTACION;19/09/25
759;Demandado;SUBSANACION;26/09/25
760;Demandante;RADICADO;08/04/25
760;Juzgado;INADMITIDO;20/08/25
760;Demandante;SUBSANACION;27/08/25
760;Juzgado;ADMITE;09/01/25
760;Demandante;NOTIFICACION_PERSONAL;09/03/25
760;Demandado;CONTESTACION_DEMANDA;16/09/25
760;Juzgado;FIJA_AUDIENCIA;26/09/25
761;Demandante;RADICADO;08/04/25
762;Demandante;RADICADO;08/04/25
763;Demandante;RADICADO;08/01/25
764;Demandante;RADICADO;08/01/25
764;Juzgado;ADMITE;08/01/25
765;Demandante;RADICADO;08/01/25
765;Juzgado;INADMITIDO;08/06/25
765;Demandante;SUBSANACION;21/08/25
765;Juzgado;ADMITE;28/08/25
765;Demandante;NOTIFICACION_PERSONAL;29/08/25
765;Demandado;CONTESTACION_DEMANDA;09/12/25
766;Demandante;RADICADO;08/01/25
766;Juzgado;ADMITE;13/08/25
766;Demandante;NOTIFICACION_PERSONAL;22/08/25
766;Demandado;CONTESTACION_DEMANDA;09/08/25
766;Juzgado;ADMITE;17/08/25
766;Juzgado;FIJA_AUDIENCIA;19/08/25
767;Demandante;RADICADO;08/01/25
768;Demandante;RADICADO;08/04/25
768;Juzgado;ADMITE;08/05/25
768;Demandante;NOTIFICACION_PERSONAL;22/08/25
768;Demandado;CONTESTACION_DEMANDA;09/03/25
769;Demandante;RADICADO;08/04/25
769;Demandante;NOTIFICACION_PERSONAL;15/08/25
769;Demandado;CONTESTACION_DEMANDA;28/08/25
770;Demandante;RADICADO;08/04/25
770;Juzgado;ADMITE;14/08/25
770;Demandante;NOTIFICACION_PERSONAL;15/08/25
770;Demandado;CONTESTACION_DEMANDA;28/08/25
770;Juzgado;FIJA_AUDIENCIA;09/03/25
771;Demandante;RADICADO;08/04/25
772;Demandante;RADICADO;08/04/25
772;Juzgado;ADMITE;19/08/25
772;Demandante;NOTIFICACION_PERSONAL;21/08/25
772;Demandado;CONTESTACION_DEMANDA;09/05/25
773;Demandante;RADICADO;08/04/25
774;Demandante;RADICADO;08/05/25
774;Juzgado;INADMITIDO;26/08/25
774;Demandante;SUBSANACION;09/03/25
774;Juzgado;ADMITE;09/11/25
775;Demandante;RADICADO;26/09/25
775;Juzgado;INADMITIDO;29/09/25
776;Demandante;RADICADO;08/05/25
776;Juzgado;ADMITE;20/08/25
776;Juzgado;NOTIFICACION_PERSONAL;09/03/25
776;Demandado;CONTESTACION_DEMANDA;24/09/25
777;Demandante;RADICADO;08/05/25
777;Juzgado;ADMITE;28/08/25
777;Juzgado;NOTIFICACION_PERSONAL;18/09/25
778;Demandante;RADICADO;08/05/25
778;Juzgado;ADMITE;08/08/25
778;Demandante;NOTIFICACION_PERSONAL;15/08/25
778;Demandado;CONTESTACION_DEMANDA;09/01/25
778;Juzgado;FIJA_AUDIENCIA;15/09/25
779;Demandante;RADICADO;08/05/25
779;Juzgado;ADMITE;10/01/25
780;Demandante;RADICADO;08/05/25
780;Juzgado;INADMITIDO;08/05/25
780;Demandante;SUBSANACION;14/08/25
780;Juzgado;ADMITE;15/08/25
780;Demandante;NOTIFICACION_PERSONAL;21/08/25
780;Demandado;CONTESTACION_DEMANDA;09/05/25
780;Juzgado;ADMITE;09/09/25
780;Demandado;SUBSANACION;15/09/25
780;Juzgado;FIJA_AUDIENCIA;16/09/25
780;Juzgado;CONCILIADO;23/09/25
781;Demandante;RADICADO;08/05/25
781;Juzgado;INADMITIDO;27/08/25
781;Demandante;SUBSANACION;09/03/25
781;Juzgado;ADMITE;09/11/25
781;Demandado;CONTESTACION_DEMANDA;26/09/25
782;Demandante;RADICADO;08/05/25
782;Juzgado;ADMITE;13/08/25
782;Demandante;NOTIFICACION_PERSONAL;15/08/25
782;Demandado;CONTESTACION_DEMANDA;28/08/25
782;Juzgado;FIJA_AUDIENCIA;09/08/25
783;Demandante;RADICADO;08/05/25
783;Juzgado;INADMITIDO;08/08/25
783;Demandante;SUBSANACION;19/08/25
783;Juzgado;ADMITE;22/08/25
783;Demandante;NOTIFICACION_PERSONAL;09/04/25
783;Demandado;CONTESTACION_DEMANDA;17/09/25
784;Demandante;RADICADO;08/05/25
784;Juzgado;ADMITE;09/01/25
784;Demandante;NOTIFICACION_PERSONAL;09/03/25
785;Demandante;RADICADO;08/06/25
786;Demandante;RADICADO;08/06/25
786;Juzgado;ADMITE;08/11/25
786;Demandante;NOTIFICACION_PERSONAL;15/08/25
786;Demandado;CONTESTACION_DEMANDA;09/01/25
787;Demandante;RADICADO;08/06/25
787;Juzgado;ADMITE;13/08/25
787;Juzgado;NOTIFICACION_PERSONAL;14/08/25
787;Demandado;CONTESTACION_DEMANDA;09/02/25
787;Juzgado;INADMITE_CONTESTACION;09/11/25
787;Demandado;SUBSANACION;17/09/25
787;Juzgado;FIJA_AUDIENCIA;23/09/25
788;Demandante;RADICADO;08/11/25
788;Juzgado;ADMITE;19/08/25
788;Demandante;NOTIFICACION_PERSONAL;21/08/25
788;Demandado;CONTESTACION_DEMANDA;09/05/25
788;Juzgado;ADMITE;09/12/25
788;Demandado;ADMITE;17/09/25
788;Juzgado;FIJA_AUDIENCIA;30/09/25
789;Demandante;RADICADO;08/11/25
789;Juzgado;INADMITIDO;08/11/25
789;Demandante;SUBSANACION;20/08/25
789;Juzgado;ADMITE;21/08/25
789;Demandante;NOTIFICACION_PERSONAL;28/08/25
789;Demandado;CONTESTACION_DEMANDA;09/09/25
789;Juzgado;INADMITE_CONTESTACION;19/09/25
789;Demandado;SUBSANACION;24/09/25
789;Juzgado;FIJA_AUDIENCIA;25/09/25
790;Demandante;RADICADO;08/11/25
790;Juzgado;ADMITE;19/08/25
790;Demandante;NOTIFICACION_PERSONAL;21/08/25
790;Demandado;CONTESTACION_DEMANDA;09/05/25
790;Juzgado;FIJA_AUDIENCIA;09/10/25
791;Demandante;RADICADO;27/08/25
791;Juzgado;ADMITE;09/01/25
791;Demandante;NOTIFICACION_PERSONAL;17/09/25
791;Demandado;CONTESTACION_DEMANDA;30/09/25
792;Demandante;RADICADO;08/11/25
792;Juzgado;ADMITE;14/08/25
792;Demandante;NOTIFICACION_PERSONAL;15/08/25
792;Demandado;CONTESTACION_DEMANDA;29/08/25
792;Juzgado;FIJA_AUDIENCIA;15/09/25
793;Demandante;RADICADO;08/11/25
793;Juzgado;ADMITE;29/08/25
793;Demandante;NOTIFICACION_PERSONAL;29/08/25
793;Demandado;CONTESTACION_DEMANDA;22/09/25
793;Juzgado;ADMITE;30/09/25
794;Demandante;RADICADO;08/12/25
794;Juzgado;ADMITE;26/08/25
794;Demandante;NOTIFICACION_PERSONAL;09/02/25
794;Demandado;CONTESTACION_DEMANDA;09/11/25
794;Juzgado;INADMITE_CONTESTACION;19/09/25
794;Demandado;SUBSANACION;26/09/25
795;Demandante;RADICADO;08/12/25
795;Juzgado;ADMITE;13/08/25
795;Demandante;NOTIFICACION_PERSONAL;21/08/25
795;Demandado;CONTESTACION_DEMANDA;09/05/25
795;Juzgado;INADMITE_CONTESTACION;09/09/25
795;Demandado;SUBSANACION;17/09/25
796;Demandante;RADICADO;08/12/25
797;Demandante;RADICADO;13/08/25
798;Demandante;RADICADO;26/09/25
799;Demandante;RADICADO;13/08/25
800;Demandante;RADICADO;13/08/25
800;Juzgado;INADMITIDO;22/08/25
800;Demandante;SUBSANACION;09/01/25
800;Juzgado;ADMITE;15/09/25
800;Juzgado;NOTIFICACION_PERSONAL;23/09/25
801;Demandante;RADICADO;13/08/25
801;Juzgado;ADMITE;21/08/25
801;Demandante;NOTIFICACION_PERSONAL;28/08/25
801;Demandado;CONTESTACION_DEMANDA;09/12/25
801;Juzgado;FIJA_AUDIENCIA;10/01/25
802;Demandante;RADICADO;26/09/25
803;Demandante;RADICADO;13/08/25
803;Juzgado;ADMITE;21/08/25
803;Demandante;NOTIFICACION_PERSONAL;27/08/25
803;Demandado;CONTESTACION_DEMANDA;09/05/25
803;Juzgado;INADMITE_CONTESTACION;09/09/25
803;Demandado;SUBSANACION;15/09/25
803;Juzgado;FIJA_AUDIENCIA;16/09/25
804;Demandante;RADICADO;13/08/25
804;Juzgado;ADMITE;15/08/25
805;Demandante;RADICADO;13/08/25
806;Demandante;RADICADO;13/08/25
806;Juzgado;ADMITE;14/08/25
807;Demandante;RADICADO;13/08/25
807;Juzgado;ADMITE;09/01/25
807;Demandante;NOTIFICACION_PERSONAL;09/03/25
